+75.900E-03,-1.482E-03,+110.961E-03
+76.000E-03,-12.538E-03,+113.223E-03
+76.100E-03,+3.040E-03,+116.991E-03
+76.200E-03,-13.040E-03,+108.951E-03
+76.300E-03,-1.482E-03,+102.921E-03
+76.400E-03,-13.040E-03,+101.162E-03
+76.500E-03,+3.040E-03,+94.881E-03
+76.600E-03,-12.538E-03,+93.122E-03
+76.700E-03,-5.000E-03,+100.911E-03
+76.800E-03,-5.000E-03,+121.012E-03
+76.900E-03,-9.020E-03,+101.162E-03
+77.000E-03,+3.040E-03,+93.122E-03
+77.100E-03,-13.040E-03,+94.881E-03
+77.200E-03,+3.040E-03,+121.012E-03
+77.300E-03,-5.000E-03,+109.203E-03
+77.400E-03,+3.040E-03,+97.142E-03
+77.500E-03,+3.040E-03,+89.102E-03
+77.600E-03,-5.000E-03,+89.102E-03
+77.700E-03,+3.040E-03,+110.961E-03
+77.800E-03,-12.538E-03,+105.182E-03
+77.900E-03,-5.000E-03,+98.901E-03
+78.000E-03,-12.538E-03,+112.971E-03
+78.100E-03,-1.482E-03,+105.182E-03
+78.200E-03,-5.000E-03,+116.991E-03
+78.300E-03,-5.000E-03,+107.192E-03
+78.400E-03,+3.040E-03,+105.182E-03
+78.500E-03,-8.518E-03,+102.921E-03
+78.600E-03,+3.040E-03,+108.951E-03
+78.700E-03,-5.000E-03,+99.152E-03
+78.800E-03,+3.040E-03,+113.223E-03
+78.900E-03,-980E-06,+96.891E-03
+79.000E-03,+2.538E-03,+97.142E-03
+79.100E-03,-5.000E-03,+101.162E-03
+79.200E-03,-5.000E-03,+97.142E-03
+79.300E-03,+3.040E-03,+90.861E-03
+79.400E-03,-13.040E-03,+113.223E-03
+79.500E-03,-5.000E-03,+100.911E-03
+79.600E-03,-5.000E-03,+105.182E-03
+79.700E-03,-1.482E-03,+102.921E-03
+79.800E-03,-5.000E-03,+101.162E-03
+79.900E-03,-5.000E-03,+95.132E-03
+80.000E-03,-5.000E-03,+105.182E-03
+80.100E-03,-13.040E-03,+105.182E-03
+80.200E-03,+3.040E-03,+112.971E-03
+80.300E-03,-980E-06,+106.941E-03
+80.400E-03,+2.538E-03,+101.162E-03
+80.500E-03,+3.040E-03,+104.931E-03
+80.600E-03,-5.000E-03,+93.122E-03
+80.700E-03,-1.482E-03,+113.223E-03
+80.800E-03,+2.538E-03,+96.891E-03
+80.900E-03,-5.000E-03,+101.162E-03
+81.000E-03,-5.000E-03,+89.102E-03
+81.100E-03,-980E-06,+100.911E-03
+81.200E-03,-5.000E-03,+88.851E-03
+81.300E-03,-5.000E-03,+98.901E-03
+81.400E-03,-5.000E-03,+105.182E-03
+81.500E-03,-5.000E-03,+123.022E-03
+81.600E-03,-5.000E-03,+93.122E-03
+81.700E-03,-5.000E-03,+93.122E-03
+81.800E-03,-5.000E-03,+108.951E-03
+81.900E-03,-5.000E-03,+101.162E-03
+82.000E-03,-5.000E-03,+96.891E-03
+82.100E-03,-980E-06,+103.172E-03
+82.200E-03,-5.000E-03,+93.122E-03
+82.300E-03,-5.000E-03,+101.162E-03
+82.400E-03,-12.538E-03,+108.951E-03
+82.500E-03,-1.482E-03,+90.861E-03
+82.600E-03,-5.000E-03,+97.142E-03
+82.700E-03,-980E-06,+107.192E-03
+82.800E-03,-5.000E-03,+93.122E-03
+82.900E-03,-13.040E-03,+95.132E-03
+83.000E-03,-5.000E-03,+116.991E-03
+83.100E-03,-5.000E-03,+93.122E-03
+83.200E-03,-5.000E-03,+101.162E-03
+83.300E-03,-8.518E-03,+99.152E-03
+83.400E-03,-5.000E-03,+104.931E-03
+83.500E-03,+3.040E-03,+111.213E-03
+83.600E-03,-5.000E-03,+109.203E-03
+83.700E-03,-5.000E-03,+109.203E-03
+83.800E-03,-12.538E-03,+97.142E-03
+83.900E-03,-980E-06,+92.871E-03
+84.000E-03,-5.000E-03,+97.142E-03
+84.100E-03,-980E-06,+84.831E-03
+84.200E-03,-5.000E-03,+109.203E-03
+84.300E-03,-5.000E-03,+97.142E-03
+84.400E-03,+3.040E-03,+108.951E-03
+84.500E-03,-12.538E-03,+103.172E-03
+84.600E-03,-5.000E-03,+89.102E-03
+84.700E-03,-980E-06,+103.172E-03
+84.800E-03,-5.000E-03,+108.951E-03
+84.900E-03,-5.000E-03,+91.112E-03
+85.000E-03,-5.000E-03,+89.102E-03
+85.100E-03,-980E-06,+101.162E-03
+85.200E-03,-5.000E-03,+96.891E-03
+85.300E-03,-1.482E-03,+91.112E-03
+85.400E-03,-5.000E-03,+93.122E-03
+85.500E-03,+3.040E-03,+109.203E-03
+85.600E-03,-5.000E-03,+89.102E-03
+85.700E-03,-5.000E-03,+98.901E-03
+85.800E-03,-5.000E-03,+97.142E-03
+85.900E-03,-9.020E-03,+99.152E-03
+86.000E-03,-5.000E-03,+89.102E-03
+86.100E-03,-5.000E-03,+93.122E-03
+86.200E-03,-5.000E-03,+108.951E-03
+86.300E-03,-5.000E-03,+89.102E-03
+86.400E-03,-12.538E-03,+97.142E-03
+86.500E-03,+3.040E-03,+97.142E-03
+86.600E-03,-5.000E-03,+113.223E-03
+86.700E-03,+3.040E-03,+91.112E-03
+86.800E-03,-5.000E-03,+112.971E-03
+86.900E-03,-5.000E-03,+88.851E-03
+87.000E-03,-12.538E-03,+113.223E-03
+87.100E-03,-980E-06,+94.881E-03
+87.200E-03,-5.000E-03,+100.911E-03
+87.300E-03,-5.000E-03,+98.901E-03
+87.400E-03,-5.000E-03,+108.951E-03
+87.500E-03,-5.000E-03,+98.901E-03
+87.600E-03,-5.000E-03,+101.162E-03
+87.700E-03,-5.000E-03,+95.132E-03
+87.800E-03,+2.538E-03,+112.971E-03
+87.900E-03,-1.482E-03,+89.102E-03
+88.000E-03,-5.000E-03,+105.182E-03
+88.100E-03,-980E-06,+106.941E-03
+88.200E-03,-5.000E-03,+104.931E-03
+88.300E-03,+3.040E-03,+110.961E-03
+88.400E-03,-5.000E-03,+112.971E-03
+88.500E-03,-5.000E-03,+102.921E-03
+88.600E-03,-5.000E-03,+108.951E-03
+88.700E-03,-5.000E-03,+97.142E-03
+88.800E-03,-5.000E-03,+104.931E-03
+88.900E-03,-5.000E-03,+110.961E-03
+89.000E-03,+2.538E-03,+112.971E-03
+89.100E-03,-5.000E-03,+119.002E-03
+89.200E-03,-5.000E-03,+92.871E-03
+89.300E-03,-5.000E-03,+111.213E-03
+89.400E-03,-5.000E-03,+96.891E-03
+89.500E-03,-1.482E-03,+110.961E-03
+89.600E-03,-5.000E-03,+112.971E-03
+89.700E-03,-5.000E-03,+106.941E-03
+89.800E-03,-5.000E-03,+100.911E-03
+89.900E-03,-5.000E-03,+93.122E-03
+90.000E-03,-5.000E-03,+92.871E-03
+90.100E-03,-5.000E-03,+86.841E-03
+90.200E-03,-5.000E-03,+109.203E-03
+90.300E-03,-5.000E-03,+105.182E-03
+90.400E-03,-5.000E-03,+97.142E-03
+90.500E-03,-5.000E-03,+101.162E-03
+90.600E-03,-5.000E-03,+113.223E-03
+90.700E-03,-8.518E-03,+105.182E-03
+90.800E-03,-5.000E-03,+89.102E-03
+90.900E-03,-5.000E-03,+87.092E-03
+91.000E-03,-5.000E-03,+100.911E-03
+91.100E-03,-5.000E-03,+101.162E-03
+91.200E-03,-12.538E-03,+92.871E-03
+91.300E-03,-9.020E-03,+95.132E-03
+91.400E-03,-5.000E-03,+97.142E-03
+91.500E-03,-5.000E-03,+107.192E-03
+91.600E-03,+3.040E-03,+97.142E-03
+91.700E-03,-980E-06,+88.851E-03
+91.800E-03,+2.538E-03,+92.871E-03
+91.900E-03,-5.000E-03,+102.921E-03
+92.000E-03,-5.000E-03,+104.931E-03
+92.100E-03,-980E-06,+99.152E-03
+92.200E-03,-5.000E-03,+93.122E-03
+92.300E-03,-5.000E-03,+105.182E-03
+92.400E-03,-5.000E-03,+96.891E-03
+92.500E-03,-8.518E-03,+89.102E-03
+92.600E-03,-5.000E-03,+104.931E-03
+92.700E-03,+3.040E-03,+90.861E-03
+92.800E-03,-5.000E-03,+104.931E-03
+92.900E-03,-8.518E-03,+86.841E-03
+93.000E-03,-5.000E-03,+105.182E-03
+93.100E-03,-8.518E-03,+98.901E-03
+93.200E-03,-5.000E-03,+100.911E-03
+93.300E-03,+3.040E-03,+105.182E-03
+93.400E-03,+2.538E-03,+97.142E-03
+93.500E-03,-5.000E-03,+95.132E-03
+93.600E-03,-5.000E-03,+104.931E-03
+93.700E-03,-5.000E-03,+97.142E-03
+93.800E-03,-5.000E-03,+97.142E-03
+93.900E-03,-5.000E-03,+103.172E-03
+94.000E-03,-5.000E-03,+108.951E-03
+94.100E-03,-5.000E-03,+112.971E-03
+94.200E-03,-5.000E-03,+85.082E-03
+94.300E-03,-5.000E-03,+95.132E-03
+94.400E-03,+2.538E-03,+105.182E-03
+94.500E-03,-5.000E-03,+101.162E-03
+94.600E-03,-5.000E-03,+88.851E-03
+94.700E-03,-9.020E-03,+92.871E-03
+94.800E-03,-5.000E-03,+100.911E-03
+94.900E-03,-980E-06,+115.233E-03
+95.000E-03,-5.000E-03,+97.142E-03
+95.100E-03,-5.000E-03,+83.072E-03
+95.200E-03,-5.000E-03,+104.931E-03
+95.300E-03,-5.000E-03,+103.172E-03
+95.400E-03,-5.000E-03,+93.122E-03
+95.500E-03,-980E-06,+99.152E-03
+95.600E-03,-5.000E-03,+97.142E-03
+95.700E-03,-5.000E-03,+101.162E-03
+95.800E-03,-5.000E-03,+85.082E-03
+95.900E-03,-5.000E-03,+109.203E-03
+96.000E-03,-5.000E-03,+105.182E-03
+96.100E-03,-13.040E-03,+102.921E-03
+96.200E-03,+3.040E-03,+89.102E-03
+96.300E-03,-5.000E-03,+95.132E-03
+96.400E-03,-5.000E-03,+92.871E-03
+96.500E-03,-1.482E-03,+104.931E-03
+96.600E-03,+2.538E-03,+108.951E-03
+96.700E-03,-8.518E-03,+102.921E-03
+96.800E-03,-5.000E-03,+108.951E-03
+96.900E-03,-980E-06,+89.102E-03
+97.000E-03,-5.000E-03,+105.182E-03
+97.100E-03,-1.482E-03,+99.152E-03
+97.200E-03,+2.538E-03,+101.162E-03
+97.300E-03,+3.040E-03,+101.162E-03
+97.400E-03,+2.538E-03,+89.102E-03
+97.500E-03,-13.040E-03,+102.921E-03
+97.600E-03,+2.538E-03,+104.931E-03
+97.700E-03,-5.000E-03,+102.921E-03
+97.800E-03,-5.000E-03,+97.142E-03
+97.900E-03,-5.000E-03,+109.203E-03
+98.000E-03,-5.000E-03,+100.911E-03
+98.100E-03,-5.000E-03,+106.941E-03
+98.200E-03,-5.000E-03,+97.142E-03
+98.300E-03,-5.000E-03,+101.162E-03
+98.400E-03,-5.000E-03,+93.122E-03
+98.500E-03,-5.000E-03,+97.142E-03
+98.600E-03,-5.000E-03,+112.971E-03
+98.700E-03,+3.040E-03,+94.881E-03
+98.800E-03,-5.000E-03,+89.102E-03
+98.900E-03,-5.000E-03,+90.861E-03
+99.000E-03,-5.000E-03,+89.102E-03
+99.100E-03,-5.000E-03,+111.213E-03
+99.200E-03,-5.000E-03,+112.971E-03
+99.300E-03,-1.482E-03,+97.142E-03
+99.400E-03,+2.538E-03,+93.122E-03
+99.500E-03,-5.000E-03,+110.961E-03
+99.600E-03,-12.538E-03,+100.911E-03
+99.700E-03,-5.000E-03,+94.881E-03
+99.800E-03,-5.000E-03,+89.102E-03
+99.900E-03,-5.000E-03,+98.901E-03
